period_id,frame_idx,game_clock,wall_clock,live,last_touch_team_id,team_id,player_id,player_number,speed,x,y,z,ball_x,ball_y,ball_z,ball_speed
1,93,3.72,1649524087734,True,6900,6900,430360,9,2.73,-9.37,1.1,0.0,18.59,11.08,0.18,11.38
1,93,3.72,1649524087734,True,6900,6900,443002,4,0.5,19.09,-18.65,0.0,18.59,11.08,0.18,11.38
1,93,3.72,1649524087734,True,6900,6900,474038,17,2.01,-3.88,-28.11,0.0,18.59,11.08,0.18,11.38
1,93,3.72,1649524087734,True,6900,6900,45215,7,1.23,-2.5,18.19,0.0,18.59,11.08,0.18,11.38
1,93,3.72,1649524087734,True,6900,6900,174577,1,0.48,48.1,0.25,0.0,18.59,11.08,0.18,11.38
1,93,3.72,1649524087734,True,6900,6900,489381,5,2.9,4.23,9.64,0.0,18.59,11.08,0.18,11.38
1,93,3.72,1649524087734,True,6900,6900,421184,15,0.93,19.98,14.22,0.0,18.59,11.08,0.18,11.38
1,93,3.72,1649524087734,True,6900,6900,78103,10,1.6,-3.85,-7.61,0.0,18.59,11.08,0.18,11.38
1,94,3.76,1649524087774,True,6900,1207,41700,3,2.12,5.28,21.79,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,451375,40,2.99,8.57,7.8,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,442451,20,2.89,-12.24,-3.27,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,229903,99,1.86,0.27,-12.84,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,464785,31,2.37,-8.53,2.78,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,244766,22,2.52,-13.5,7.29,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,471798,1,1.46,-42.64,0.73,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,107091,11,2.81,14.2,6.27,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,169707,30,2.28,-3.26,-4.01,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,119644,2,3.25,-12.8,-16.92,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,1207,427869,14,3.0,-10.05,19.18,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,246099,2,1.93,10.16,26.94,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,85601,6,2.15,24.74,-2.95,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,194730,8,2.3,17.06,3.27,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,430360,9,2.75,-9.47,1.15,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,443002,4,0.58,19.09,-18.67,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,474038,17,1.97,-3.97,-28.1,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,45215,7,1.23,-2.55,18.21,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,174577,1,0.54,48.12,0.26,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,489381,5,2.88,4.15,9.72,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,421184,15,0.86,19.95,14.24,0.0,18.7,11.54,0.18,10.66
1,94,3.76,1649524087774,True,6900,6900,78103,10,1.53,-3.89,-7.55,0.0,18.7,11.54,0.18,10.66
1,95,3.8,1649524087814,True,6900,1207,41700,3,2.11,5.32,21.72,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,451375,40,2.93,8.68,7.83,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,442451,20,2.89,-12.23,-3.16,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,229903,99,1.89,0.29,-12.77,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,464785,31,2.39,-8.5,2.87,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,244766,22,2.53,-13.45,7.37,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,471798,1,1.45,-42.59,0.75,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,107091,11,2.76,14.22,6.37,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,169707,30,2.39,-3.19,-3.95,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,119644,2,3.25,-12.75,-16.81,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,1207,427869,14,3.01,-9.94,19.22,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,246099,2,1.94,10.13,27.0,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,85601,6,2.13,24.81,-2.9,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,194730,8,2.35,17.15,3.29,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,430360,9,2.8,-9.56,1.21,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,443002,4,0.58,19.09,-18.7,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,474038,17,1.89,-4.04,-28.09,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,45215,7,1.23,-2.59,18.23,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,174577,1,0.51,48.14,0.27,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,489381,5,2.88,4.06,9.8,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,421184,15,0.8,19.92,14.26,0.0,18.8,12.01,0.17,9.86
1,95,3.8,1649524087814,True,6900,6900,78103,10,1.47,-3.92,-7.5,0.0,18.8,12.01,0.17,9.86
1,96,3.84,1649524087854,True,6900,1207,41700,3,2.1,5.36,21.64,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,451375,40,2.88,8.79,7.88,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,229903,99,1.89,0.32,-12.7,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,442451,20,2.88,-12.22,-3.04,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,464785,31,2.41,-8.47,2.96,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,244766,22,2.56,-13.39,7.46,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,471798,1,1.44,-42.53,0.77,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,107091,11,2.74,14.24,6.49,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,169707,30,2.4,-3.11,-3.89,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,119644,2,3.22,-12.7,-16.69,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,1207,427869,14,3.0,-9.82,19.26,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,246099,2,1.92,10.09,27.08,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,85601,6,2.11,24.89,-2.85,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,194730,8,2.38,17.24,3.32,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,430360,9,2.77,-9.65,1.28,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,443002,4,0.6,19.09,-18.72,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,474038,17,1.82,-4.12,-28.08,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,45215,7,1.23,-2.64,18.25,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,174577,1,0.49,48.16,0.28,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,489381,5,2.86,3.98,9.88,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,421184,15,0.74,19.9,14.28,0.0,18.89,12.46,0.16,8.99
1,96,3.84,1649524087854,True,6900,6900,78103,10,1.38,-3.96,-7.46,0.0,18.89,12.46,0.16,8.99
1,97,3.88,1649524087894,True,6900,1207,41700,3,2.09,5.4,21.57,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,451375,40,2.86,8.89,7.92,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,229903,99,1.87,0.34,-12.63,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,442451,20,2.93,-12.22,-2.93,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,464785,31,2.47,-8.43,3.05,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,244766,22,2.58,-13.33,7.54,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,471798,1,1.44,-42.48,0.78,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,107091,11,2.7,14.26,6.59,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,169707,30,2.41,-3.04,-3.83,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,119644,2,3.23,-12.65,-16.57,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,1207,427869,14,2.96,-9.71,19.3,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,246099,2,1.96,10.05,27.14,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,85601,6,1.98,24.96,-2.82,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,194730,8,2.4,17.33,3.35,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,430360,9,2.76,-9.75,1.34,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,443002,4,0.63,19.09,-18.74,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,474038,17,1.82,-4.18,-28.07,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,45215,7,1.23,-2.68,18.27,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,174577,1,0.49,48.17,0.29,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,489381,5,2.79,3.9,9.96,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,421184,15,0.67,19.88,14.3,0.0,18.99,12.9,0.16,8.08
1,97,3.88,1649524087894,True,6900,6900,78103,10,1.34,-3.99,-7.42,0.0,18.99,12.9,0.16,8.08
1,98,3.92,1649524087934,True,6900,1207,41700,3,2.11,5.43,21.49,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,451375,40,2.79,9.0,7.97,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,229903,99,1.89,0.36,-12.55,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,442451,20,2.96,-12.21,-2.81,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,464785,31,2.5,-8.39,3.14,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,244766,22,2.54,-13.26,7.62,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,471798,1,1.45,-42.42,0.8,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,107091,11,2.69,14.27,6.7,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,169707,30,2.42,-2.96,-3.77,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,119644,2,3.26,-12.59,-16.45,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,1207,427869,14,2.9,-9.6,19.34,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,246099,2,1.94,10.02,27.21,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,85601,6,1.82,25.03,-2.78,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,194730,8,2.44,17.43,3.36,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,430360,9,2.73,-9.83,1.4,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,474038,17,1.81,-4.26,-28.06,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,443002,4,0.75,19.1,-18.77,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,45215,7,1.23,-2.73,18.29,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,174577,1,0.47,48.19,0.3,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,489381,5,2.78,3.82,10.04,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,421184,15,0.62,19.86,14.32,0.0,19.09,13.41,0.14,7.14
1,98,3.92,1649524087934,True,6900,6900,78103,10,1.35,-4.02,-7.37,0.0,19.09,13.41,0.14,7.14
1,99,3.96,1649524087974,True,6900,1207,41700,3,2.1,5.47,21.42,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,451375,40,2.73,9.1,8.01,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,442451,20,3.01,-12.2,-2.69,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,229903,99,1.89,0.39,-12.49,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,464785,31,2.48,-8.36,3.24,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,244766,22,2.45,-13.19,7.69,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,471798,1,1.45,-42.37,0.82,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,107091,11,2.7,14.28,6.8,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,169707,30,2.43,-2.88,-3.72,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,119644,2,3.27,-12.54,-16.34,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,1207,427869,14,2.85,-9.49,19.37,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,246099,2,1.97,9.98,27.28,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,85601,6,1.72,25.09,-2.75,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,194730,8,2.38,17.52,3.39,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,430360,9,2.69,-9.92,1.47,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,474038,17,1.81,-4.33,-28.05,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,443002,4,0.83,19.1,-18.8,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,45215,7,1.23,-2.77,18.31,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,174577,1,0.43,48.21,0.31,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,489381,5,2.78,3.74,10.11,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,421184,15,0.63,19.85,14.34,0.0,19.18,13.85,0.12,6.18
1,99,3.96,1649524087974,True,6900,6900,78103,10,1.32,-4.05,-7.33,0.0,19.18,13.85,0.12,6.18
1,100,4.0,1649524088014,True,6900,1207,41700,3,2.08,5.5,21.33,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,451375,40,2.67,9.19,8.07,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,442451,20,3.01,-12.19,-2.57,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,229903,99,1.86,0.41,-12.41,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,464785,31,2.55,-8.32,3.33,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,244766,22,2.35,-13.13,7.77,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,471798,1,1.39,-42.31,0.84,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,107091,11,2.7,14.28,6.92,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,169707,30,2.43,-2.8,-3.66,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,119644,2,3.27,-12.49,-16.21,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,1207,427869,14,2.82,-9.38,19.41,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,246099,2,1.91,9.94,27.35,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,85601,6,1.58,25.15,-2.72,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,194730,8,2.41,17.62,3.41,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,430360,9,2.75,-10.01,1.53,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,474038,17,1.74,-4.4,-28.02,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,443002,4,0.88,19.1,-18.84,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,45215,7,1.23,-2.82,18.33,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,174577,1,0.35,48.22,0.32,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,489381,5,2.76,3.67,10.2,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,421184,15,0.61,19.84,14.36,0.0,19.23,14.26,0.16,5.22
1,100,4.0,1649524088014,True,6900,6900,78103,10,1.29,-4.08,-7.28,0.0,19.23,14.26,0.16,5.22
1,101,4.04,1649524088054,True,6900,1207,41700,3,2.07,5.52,21.26,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,451375,40,2.65,9.28,8.12,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,229903,99,1.87,0.43,-12.34,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,442451,20,3.0,-12.19,-2.45,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,464785,31,2.57,-8.29,3.42,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,244766,22,2.27,-13.08,7.84,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,471798,1,1.37,-42.26,0.85,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,107091,11,2.67,14.28,7.02,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,169707,30,2.4,-2.72,-3.61,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,119644,2,3.28,-12.44,-16.09,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,1207,427869,14,2.78,-9.28,19.45,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,246099,2,1.79,9.91,27.42,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,85601,6,1.4,25.21,-2.7,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,194730,8,2.38,17.7,3.43,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,430360,9,2.69,-10.09,1.6,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,443002,4,0.95,19.09,-18.87,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,474038,17,1.69,-4.46,-28.0,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,45215,7,1.23,-2.86,18.35,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,174577,1,0.31,48.23,0.32,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,489381,5,2.71,3.59,10.28,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,421184,15,0.65,19.83,14.39,0.0,19.23,14.26,0.16,4.28
1,101,4.04,1649524088054,True,6900,6900,78103,10,1.19,-4.1,-7.24,0.0,19.23,14.26,0.16,4.28
1,102,4.08,1649524088094,True,6900,1207,41700,3,2.1,5.55,21.18,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,451375,40,2.61,9.38,8.17,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,442451,20,3.0,-12.18,-2.33,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,229903,99,1.82,0.45,-12.27,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,464785,31,2.69,-8.25,3.53,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,244766,22,2.23,-13.02,7.91,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,471798,1,1.33,-42.21,0.87,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,107091,11,2.63,14.28,7.13,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,169707,30,2.4,-2.64,-3.55,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,119644,2,3.27,-12.39,-15.97,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,1207,427869,14,2.77,-9.17,19.48,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,246099,2,1.76,9.88,27.48,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,85601,6,1.3,25.26,-2.68,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,194730,8,2.38,17.81,3.45,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,430360,9,2.63,-10.18,1.67,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,474038,17,1.68,-4.53,-27.99,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,443002,4,1.03,19.08,-18.91,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,45215,7,1.23,-2.91,18.37,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,174577,1,0.25,48.24,0.33,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,489381,5,2.64,3.52,10.36,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,421184,15,0.64,19.83,14.41,0.0,19.28,14.17,0.17,3.38
1,102,4.08,1649524088094,True,6900,6900,78103,10,1.09,-4.12,-7.19,0.0,19.28,14.17,0.17,3.38
1,103,4.12,1649524088134,True,6900,1207,41700,3,2.12,5.57,21.1,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,451375,40,2.55,9.46,8.23,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,442451,20,3.0,-12.18,-2.21,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,229903,99,1.83,0.47,-12.2,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,464785,31,2.77,-8.21,3.62,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,244766,22,2.12,-12.97,7.98,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,471798,1,1.35,-42.16,0.89,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,107091,11,2.63,14.28,7.23,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,169707,30,2.38,-2.56,-3.51,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,119644,2,3.27,-12.35,-15.85,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,1207,427869,14,2.75,-9.07,19.52,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,246099,2,1.74,9.86,27.54,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,85601,6,1.2,25.3,-2.68,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,194730,8,2.4,17.89,3.47,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,430360,9,2.56,-10.26,1.73,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,474038,17,1.69,-4.59,-27.97,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,443002,4,1.1,19.07,-18.95,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,45215,7,1.21,-2.95,18.39,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,174577,1,0.25,48.25,0.34,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,489381,5,2.58,3.46,10.44,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,421184,15,0.58,19.82,14.44,0.0,19.3,14.11,0.19,2.51
1,103,4.12,1649524088134,True,6900,6900,78103,10,1.02,-4.13,-7.16,0.0,19.3,14.11,0.19,2.51
1,104,4.16,1649524088174,True,6900,1207,41700,3,2.08,5.6,21.01,0.0,19.33,14.05,0.2,1.73
1,104,4.16,1649524088174,True,6900,1207,451375,40,2.48,9.55,8.28,0.0,19.33,14.05,0.2,1.73
1,104,4.16,1649524088174,True,6900,1207,229903,99,1.79,0.49,-12.13,0.0,19.33,14.05,0.2,1.73
1,104,4.16,1649524088174,True,6900,1207,442451,20,3.0,-12.17,-2.09,0.0,19.33,14.05,0.2,1.73
